appendComment,pics,stars,rateContent,rateDate,reply,serviceRateContent,userInfo
237963445799|2015-04-17 20:47:25|很紧身，但是不难受，包裹的很舒服，吸汗和速干效果很好|16||,,5,很舒服，吸汗性很强。,2015-04-01 00:33:55,,,
,,5,超棒！ 穿上后跑步直接破纪录,2015-03-31 23:31:27,,,
,"//img.alicdn.com/bao/uploaded/i4/16693073510002380/TB2qPZDcXXXXXaYXXXXXXXXXXXX_!!2122656693-0-rate.jpg,//img.alicdn.com/bao/uploaded/i1/16693073722311394/TB2zgsCcXXXXXbDXXXXXXXXXXXX_!!2122656693-0-rate.jpg,//img.alicdn.com/bao/uploaded/i2/16693073722323384/TB2ZB3zcXXXXXXkXpXXXXXXXXXX_!!2122656693-0-rate.jpg,//img.alicdn.com/bao/uploaded/i4/16693073722335274/TB2droDcXXXXXbrXXXXXXXXXXXX_!!2122656693-0-rate.jpg",5,尺寸大小卖家建议 挺不错的 感觉质感没那么好 但也挺不错的 我还购买了一条裤子 好评 下次还会来的,2015-03-31 23:05:04,,,
,,5,挺合身的...给减肥添了不少动力,2015-03-31 23:04:48,,,
,,5,165我穿挺好,2015-03-31 21:52:49,,,身高:170cm
,,5,不错，第二次购买了。,2015-03-31 21:41:05,,好,身高:155cm
,,5,包装完美，衣服很合身，物流快，好评！,2015-03-31 18:31:28,,,
,,5,衣服大小正合适，穿着也很舒服,2015-03-31 16:48:25,,,身高:176cm
,,5,一如既往的好，顺丰很快！,2015-03-31 16:44:56,,,身高:172cm
,,5,好好  绝对好,2015-03-31 16:34:26,,,
,,5,很快 很好！下次继续帮衬！,2015-03-31 14:08:26,,,
,,5,正品！质量很好。商家还附带发票。特别赞！,2015-03-31 13:07:47,,,
,,5,收获速度很快，顺丰就是顺丰啊！寄来有点味道，觉得跟我在实体店买的面料不太一样，这个发涩，实体店的料很滑，还是我吹毛求疵了，不过整体还是很好的,2015-03-31 12:48:45,,,
,,5,"质量非常好，快递给力\n173，70,L正好",2015-03-31 11:39:52,,,
,,5,质量很好～穿着很舒服～,2015-03-31 11:01:32,,,
,,5,很快，就是有点长，其他都挺好，客服很好。,2015-03-31 10:48:02,,,
,,5,非常好！,2015-03-31 10:33:54,,,
,"//img.alicdn.com/bao/uploaded/i1/12981073464997000/TB2_S7scXXXXXbSXXXXXXXXXXXX_!!2251422981-0-rate.jpg,//img.alicdn.com/bao/uploaded/i4/12981087617952419/TB2uPsrcXXXXXcHXXXXXXXXXXXX_!!2251422981-0-rate.jpg",5,买来打球穿的，半年没有运动，肚子大了不少，夏天出出汗，减减肥，打一场球再追加吸汗能力的评价，,2015-03-31 09:56:53,,还可以，没用直接买的,身高:178cm
,,5,正品，快递也很给力,2015-03-31 09:54:36,,,
,,5,穿上很紧身 就是衣长有点长 确实是正品 很显身材 非常满意,2015-03-31 09:36:22,,,身高:172cm
,,5,帮朋友买的，发货速度很快,2015-03-31 09:19:59,,,
,,5,挺好，不错。,2015-03-31 06:17:41,,,
,,5,轻便贴身...弹性很好,2015-03-31 03:11:16,,,
,,5,衣服穿着很显身材，夏天锻炼用。不错,2015-03-30 23:05:06,,,
,,5,发货的时候有点臭,2015-03-30 22:23:46,,,
,,5,174，65kg选m东西很正,2015-03-30 21:55:05,,,
,,5,很好,2015-03-30 21:47:07,,,
,,5,很好衣服，合身。物流也快，满意好评,2015-03-30 20:47:58,,,身高:180cm
,,5,第一件小了，又换一件，多出了运费，顺风很贵，服务一般，包装发货很快。,2015-03-30 20:33:00,,,
,,5,快递很给力，昨天下单，今天就收到了，宝贝很好，绝对好评,2015-03-30 19:44:47,,,
,,5,很喜欢,2015-03-30 19:13:33,,,
,,5,不错的宝贝，收到后，就穿了很舒服,2015-03-30 19:08:16,,,
,,5,很好,2015-03-30 17:35:07,,,
240186442352|2015-04-26 13:26:57|衣服穿着很舒服 洗了之后没有什么变化 好评！|41||,,5,,2015-03-30 16:46:14,,,
,,5,很舒服，透气性好，穿着也有型，哈哈。,2015-03-30 15:38:16,,,
,,5,很舒服,2015-03-30 12:49:58,,,
,,5,挺好的,2015-03-30 11:24:34,,,
,,5,耐克衣服跟安德玛还是比不了的,2015-03-30 11:12:51,,,
,,5,衣服不错，健身的时候穿着感觉很好，下次还在这儿购买！！,2015-03-30 11:10:52,,,
,,5,孩子很喜欢，好评！,2015-03-30 11:08:09,,,
,,5,略大,2015-03-30 10:40:17,,,
,,5,衣服有点长，不过旗舰店的东西让人放心，快递用的顺风，很好,2015-03-30 00:06:53,,,
,,5,还是要买旗舰店的，贵是贵点，质量摆在那呢,2015-03-29 23:35:34,,,
,,5,官网值得信赖，看了下标，这是15年的新品，确实是惊喜,2015-03-29 23:11:58,,,
,,5,非常好，大小也合适喜欢。,2015-03-29 23:03:09,,,
,,5,没什么多说的，好评,2015-03-29 23:00:33,,,
,,5,好,2015-03-29 22:56:18,,,
,,5,还不错，175cm，69kg，M有点紧,2015-03-29 22:46:37,,,
,,5,重新换的L码很好，快递很快！,2015-03-29 21:11:31,,,
,,5,挺紧身的，正品，快递真快。,2015-03-29 20:40:33,,,身高:173cm
,,5,质量很好，180cm 130斤 xl码正好,2015-03-29 19:44:12,,,
,,5,很不错哦，送给男朋友的，穿着蛮有型的,2015-03-29 19:30:21,,,
,,5,不错，是正品，包装正规，好评！！,2015-03-29 19:02:59,,,身高:170cm
,,5,好,2015-03-29 18:44:08,,,
,,5,正品,2015-03-29 17:59:40,,,
237784008271|2015-03-29 17:11:42|东西是正品跟实体店买的一样样的，价格还实惠！更夸张的是快递超给力，从上海到云南丽江第二天就到了，主要是卖家还包邮，真的是意想不到的惊吓|0||,,5,,2015-03-29 17:07:56,,,
,,5,服务态度还是很不错的,2015-03-29 16:35:34,,,
237782673673|2015-04-15 14:21:59|好穿|16||,,5,不错,2015-03-29 14:26:55,,,
,,5,好的,2015-03-29 14:07:00,,,
,,5,还行，可惜颜色选错,2015-03-29 13:46:02,,,
,,5,不错，很合身！身高173， 体重123，S码，供其他人参考一下,2015-03-29 13:18:47,,,
,,5,买了一套，是正品无话可说,2015-03-29 13:11:05,,,
,,5,超级棒，穿在身上特别舒服,2015-03-29 12:52:18,,,
,,5,很棒！,2015-03-29 12:50:35,,,
,,5,好评,2015-03-29 12:07:38,,,
,,5,??????,2015-03-29 11:18:38,,,
,,5,正品，可以放心购买。,2015-03-29 11:07:58,,,
,,5,快递神速，弟弟很满意,2015-03-29 09:35:36,,,
,,5,还可以。质量不错。正品,2015-03-29 08:52:10,,,
,,5,不错,2015-03-28 22:34:52,,,
,,5,东西不错    正品没得说,2015-03-28 22:19:17,,,
,,5,挺好吧，挺紧身的，本来以为上身瘦，穿上会宽，没想到挺紧的，有一点小瑕疵，后背有一道白，不过无伤大雅，客服态度也挺好！,2015-03-28 21:01:34,,,
,,5,不错不错,2015-03-28 20:15:53,,,
,"//img.alicdn.com/bao/uploaded/i2/14679072963938480/TB2xaL0cXXXXXcrXXXXXXXXXXXX_!!76754679-0-rate.jpg,//img.alicdn.com/bao/uploaded/i1/14679073055232853/TB2RjD3cXXXXXaxXXXXXXXXXXXX_!!76754679-0-rate.jpg",5,正品，真心不错,2015-03-28 19:41:39,,,
,,5,东西真不多！！！！,2015-03-28 18:49:09,,,
,,5,物流很快，隔天就到^_^,2015-03-28 18:37:14,,,
"237705582968|2015-04-21 06:36:18|穿着很舒服,值得购买|23||",,5,"正品,不错,M号正好,质量不错,穿着很舒服",2015-03-28 17:02:01,,,身高:173cm
,,5,发货快！物流快！,2015-03-28 12:48:54,,,
,,5,180cm身高，75Kg体重，99胸围，XL正好，不错,2015-03-28 12:36:37,,,
,,5,180cm身高，75Kg体重，99胸围，XL正好，不错,2015-03-28 12:36:37,,,
,,5,正品 物流超级快,2015-03-28 11:24:46,,,
,,5,衣服质量很好，就是有点长,2015-03-28 09:22:39,,,
,,5,正品，不错...,2015-03-28 08:23:49,,,
,,4,正品，,2015-03-28 08:23:48,,,
,,4,很紧 但是略长,2015-03-27 21:43:49,,,身高:185cm
,,5,尺寸买小了，其他还好,2015-03-27 21:40:39,,,
,,5,超快，东西绝对没的说超级棒,2015-03-27 20:55:52,,,
,,5,顺丰，没得说！170cm63kg买的m感觉有点长，下次试试s,2015-03-27 18:43:09,,,
,,5,不错不错,2015-03-27 18:36:32,,,身高:184cm
,,5,很好就是有点长,2015-03-27 18:34:32,,,
,,5,穿着很舒服，有种紧绷绷的感觉，很适合运动健身穿，物流也很快,2015-03-27 18:19:06,,,
,//img.alicdn.com/bao/uploaded/i2/11876072535981687/TB2G5bHcXXXXXcLXXXXXXXXXXXX_!!743371876-0-rate.jpg,5,正品没话说，很舒适和之前买的一样。,2015-03-27 17:29:37,,,
,,5,不错不错，洛阳世纪英豪健身俱乐部双溪布洛店专用衣服！！,2015-03-27 16:39:19,,,
237575371970|2015-03-27 16:38:20|第二次来了，包装精美，发货迅速，顺丰给力，第二天就到了！\n客服太忙了，得有耐心等！|0||,,5,,2015-03-27 16:34:56,,,
,,5,挺好，不错。,2015-03-31 06:17:41,,,
,,5,轻便贴身...弹性很好,2015-03-31 03:11:16,,,
,,5,衣服穿着很显身材，夏天锻炼用。不错,2015-03-30 23:05:06,,,
,,5,发货的时候有点臭,2015-03-30 22:23:46,,,
,,5,174，65kg选m东西很正,2015-03-30 21:55:05,,,
,,5,很好,2015-03-30 21:47:07,,,
,,5,很好衣服，合身。物流也快，满意好评,2015-03-30 20:47:58,,,身高:180cm
,,5,第一件小了，又换一件，多出了运费，顺风很贵，服务一般，包装发货很快。,2015-03-30 20:33:00,,,
,,5,快递很给力，昨天下单，今天就收到了，宝贝很好，绝对好评,2015-03-30 19:44:47,,,
,,5,很喜欢,2015-03-30 19:13:33,,,
,,5,不错的宝贝，收到后，就穿了很舒服,2015-03-30 19:08:16,,,
,,2,很好,2015-03-30 17:35:07,,,
240186442352|2015-04-26 13:26:57|衣服穿着很舒服 洗了之后没有什么变化 好评！|41||,,5,,2015-03-30 16:46:14,,,
,,5,很舒服，透气性好，穿着也有型，哈哈。,2015-03-30 15:38:16,,,
,,5,很舒服,2015-03-30 12:49:58,,,
,,5,挺好的,2015-03-30 11:24:34,,,
,,5,耐克衣服跟安德玛还是比不了的,2015-03-30 11:12:51,,,
,,5,衣服不错，健身的时候穿着感觉很好，下次还在这儿购买！！,2015-03-30 11:10:52,,,
,,5,孩子很喜欢，好评！,2015-03-30 11:08:09,,,
,,5,略大,2015-03-30 10:40:17,,,
,,5,衣服有点长，不过旗舰店的东西让人放心，快递用的顺风，很好,2015-03-30 00:06:53,,,
,,5,还是要买旗舰店的，贵是贵点，质量摆在那呢,2015-03-29 23:35:34,,,
,,5,官网值得信赖，看了下标，这是15年的新品，确实是惊喜,2015-03-29 23:11:58,,,
,,5,非常好，大小也合适喜欢。,2015-03-29 23:03:09,,,
,,5,没什么多说的，好评,2015-03-29 23:00:33,,,
,,5,好,2015-03-29 22:56:18,,,
,,5,还不错，175cm，69kg，M有点紧,2015-03-29 22:46:37,,,
,,5,重新换的L码很好，快递很快！,2015-03-29 21:11:31,,,
,,5,挺紧身的，正品，快递真快。,2015-03-29 20:40:33,,,身高:173cm
,,5,质量很好，180cm 130斤 xl码正好,2015-03-29 19:44:12,,,
,,5,很不错哦，送给男朋友的，穿着蛮有型的,2015-03-29 19:30:21,,,
,,5,不错，是正品，包装正规，好评！！,2015-03-29 19:02:59,,,身高:170cm
,,5,好,2015-03-29 18:44:08,,,
,,5,正品,2015-03-29 17:59:40,,,
237784008271|2015-03-29 17:11:42|东西是正品跟实体店买的一样样的，价格还实惠！更夸张的是快递超给力，从上海到云南丽江第二天就到了，主要是卖家还包邮，真的是意想不到的惊吓|0||,,5,,2015-03-29 17:07:56,,,
,,5,服务态度还是很不错的,2015-03-29 16:35:34,,,
237782673673|2015-04-15 14:21:59|好穿|16||,,5,不错,2015-03-29 14:26:55,,,
,,5,好的,2015-03-29 14:07:00,,,
,,5,还行，可惜颜色选错,2015-03-29 13:46:02,,,
,,5,不错，很合身！身高173， 体重123，S码，供其他人参考一下,2015-03-29 13:18:47,,,
,,5,买了一套，是正品无话可说,2015-03-29 13:11:05,,,
,,5,超级棒，穿在身上特别舒服,2015-03-29 12:52:18,,,
,,5,很棒！,2015-03-29 12:50:35,,,
,,5,好评,2015-03-29 12:07:38,,,
,,5,??????,2015-03-29 11:18:38,,,
,,5,正品，可以放心购买。,2015-03-29 11:07:58,,,
,,5,快递神速，弟弟很满意,2015-03-29 09:35:36,,,
,,5,还可以。质量不错。正品,2015-03-29 08:52:10,,,
,,5,不错,2015-03-28 22:34:52,,,
,,5,东西不错    正品没得说,2015-03-28 22:19:17,,,
,,5,挺好吧，挺紧身的，本来以为上身瘦，穿上会宽，没想到挺紧的，有一点小瑕疵，后背有一道白，不过无伤大雅，客服态度也挺好！,2015-03-28 21:01:34,,,
,,5,不错不错,2015-03-28 20:15:53,,,
,"//img.alicdn.com/bao/uploaded/i2/14679072963938480/TB2xaL0cXXXXXcrXXXXXXXXXXXX_!!76754679-0-rate.jpg,//img.alicdn.com/bao/uploaded/i1/14679073055232853/TB2RjD3cXXXXXaxXXXXXXXXXXXX_!!76754679-0-rate.jpg",5,正品，真心不错,2015-03-28 19:41:39,,,
,,5,东西真不多！！！！,2015-03-28 18:49:09,,,
,,5,物流很快，隔天就到^_^,2015-03-28 18:37:14,,,
"237705582968|2015-04-21 06:36:18|穿着很舒服,值得购买|23||",,5,"正品,不错,M号正好,质量不错,穿着很舒服",2015-03-28 17:02:01,,,身高:173cm
,,5,发货快！物流快！,2015-03-28 12:48:54,,,
,,5,180cm身高，75Kg体重，99胸围，XL正好，不错,2015-03-28 12:36:37,,,
,,5,180cm身高，75Kg体重，99胸围，XL正好，不错,2015-03-28 12:36:37,,,
,,5,正品 物流超级快,2015-03-28 11:24:46,,,
,,5,衣服质量很好，就是有点长,2015-03-28 09:22:39,,,
,,5,正品，不错...,2015-03-28 08:23:49,,,
,,5,正品，,2015-03-28 08:23:48,,,
,,5,很紧 但是略长,2015-03-27 21:43:49,,,身高:185cm
,,5,尺寸买小了，其他还好,2015-03-27 21:40:39,,,
,,5,超快，东西绝对没的说超级棒,2015-03-27 20:55:52,,,
,,5,顺丰，没得说！170cm63kg买的m感觉有点长，下次试试s,2015-03-27 18:43:09,,,
,,5,不错不错,2015-03-27 18:36:32,,,身高:184cm
,,5,很好就是有点长,2015-03-27 18:34:32,,,
,,5,穿着很舒服，有种紧绷绷的感觉，很适合运动健身穿，物流也很快,2015-03-27 18:19:06,,,
,//img.alicdn.com/bao/uploaded/i2/11876072535981687/TB2G5bHcXXXXXcLXXXXXXXXXXXX_!!743371876-0-rate.jpg,5,正品没话说，很舒适和之前买的一样。,2015-03-27 17:29:37,,,
,,5,不错不错，洛阳世纪英豪健身俱乐部双溪布洛店专用衣服！！,2015-03-27 16:39:19,,,
237575371970|2015-03-27 16:38:20|第二次来了，包装精美，发货迅速，顺丰给力，第二天就到了！\n客服太忙了，得有耐心等！|0||,,5,,2015-03-27 16:34:56,,,
,,5,很好,2015-03-27 15:01:42,,,
,,5,胖子真的是不能穿这种衣服,2015-03-27 13:03:57,,,
237711843932|2015-03-27 11:11:02|正品|0||,,5,,2015-03-27 11:09:32,,,
,,5,不错，老公穿正好,2015-03-27 10:30:28,,好,
,,5,还可以。只是尺码选小了。身高175体重78最后买了一件L的,2015-03-26 23:03:11,,,
,,5,正品，很合适，很舒服～,2015-03-26 22:56:09,,,
,,5,物流太快！一天就到了赞！衣服正品质量很好175 60kg 中码合适！,2015-03-26 22:52:21,,,
,,5,不错，大小合适,2015-03-26 21:21:05,,,
,,5,质量很好，就是价格有点高！,2015-03-26 20:35:53,,,
,,5,好了,2015-03-26 20:22:07,,,
,,5,穿着合体舒适，凸显了我曼妙的身姿，哈哈,2015-03-26 20:21:43,,,身高:177cm
,,5,很好，就是很紧,2015-03-26 20:08:33,,,
,,5,去年也买了一件，这是第二件，但是事隔一年，后面的这件衣服明显没有第一件质量好，第二件薄得多,2015-03-26 18:47:08,,,
,,5,很好，喜欢，就是自己肚子上还有些肥肉，要努力减掉。,2015-03-26 18:25:13,,,
,,5,正品！晚上健身房穿去试试,2015-03-26 18:15:18,,,
,,5,跑步骑车健身必备，很棒，有弹性，推荐的码数也很合适,2015-03-26 18:06:39,,,身高:173cm
,,5,货很好要是多搞些活动就好了,2015-03-26 18:03:24,,,
,,5,物流太快了～包装好，小票齐全，是正品～非常不错～不愧是官方店～,2015-03-26 17:57:55,,,
,,5,颜色很正，做工很好，穿上效果非常棒！全五分！,2015-03-26 17:47:07,,,身高:181cm
,,5,质量很好，是正品,2015-03-26 17:44:58,,,
237457737201|2015-04-30 18:57:06|穿过才知道不是一般的好！|35||,,5,比想象的要很多 附带发票 很正规 宝贝绝对正品 一定还会继续购买,2015-03-26 17:41:19,,,身高:178cm
,,5,衣服应该是正品，但实际排汗效果不太好，衣服贴身上冰冰凉。包装发票外观都还是很不错看得出卖家的细心。好评！,2015-03-26 16:49:51,,,
,,5,0,2015-03-26 15:56:08,,,
,,5,很舒适！！两天收货！！,2015-03-26 15:12:35,,,
,,5,快递比较给力 两天就到 衣服比较合身 不错,2015-03-26 15:09:45,,,
,,5,衣服偏长,2015-03-26 14:07:35,,,
,,5,满意,2015-03-26 13:56:22,,,
,,5,衣服不错，和室友那个假的根本不在一个档次，是正品，服务态度很好，快递很给力，衣服蛮舒服的，就是腋窝处有一点紧。,2015-03-26 13:55:30,,,
,,5,老公还蛮喜欢的，质量不错,2015-03-26 12:54:25,,,
,,5,快递没说的2天到了，衣服还行，正品,2015-03-26 12:37:18,,,
,,5,正品就是正品，快递就是快递！才30小时就到了,2015-03-26 12:12:01,,,
,,5,有点小了，别的还好。发货神速！,2015-03-26 11:41:54,,,身高:176cm
,,5,条形码怎么刷不出来？,2015-03-26 11:13:54,,,
,,5,很快，昨天下午下单，今早就到了，衣服不错，就是我有点瘦，穿不出那种效果，要加紧锻炼了，过段时间再评,2015-03-26 10:42:40,,,
,,5,不错，合适。,2015-03-26 09:59:37,,,
,,5,很喜欢  还会来购买,2015-03-26 09:06:11,,,
,,5,全五星    发货快   物流快   衣服质量好   真心不错    不愧是旗舰店,2015-03-26 07:42:24,,,
,,5,"很不错，第二次在这买了，第一次买的pro裤子,两次物流都很快，很棒",2015-03-26 07:06:57,,,
,,5,手感很好，还没有穿，应该效果很好！,2015-03-26 06:49:58,,,
,,5,旗舰店，没问题,2015-03-26 00:10:00,,,
,,5,旗舰店，没问题,2015-03-26 00:10:00,,,
,,5,很合身，没色差，穿上去健身房感觉很棒,2015-03-25 23:58:59,,,
,,5,整体还可以，稍微有点大。,2015-03-25 23:25:41,,,
,,5,衣服略满意吧！男票180，145左右！买的xl的穿着略大...而且超级长...应该买175的估计穿着更合身一些！！,2015-03-25 23:15:48,,,
,,5,质量很好,2015-03-25 21:12:13,,,
,,5,非常不错，下次一定会再来的,2015-03-25 20:16:52,,,
,,5,还可以吧，不换了，做工不太细致，背后有线头,2015-03-25 19:48:59,,,
,,5,衣服稍微有点紧，不过还不错。好衣服。,2015-03-25 19:46:40,,,
,,5,好评,2015-03-25 19:12:40,,好评,
,,5,和专柜卖的一样，很喜欢，好评。,2015-03-25 18:05:28,,,
,,5,穿着很舒服，包装完美，票据齐全。号码是客服推荐的，很合身，差点就买大了。,2015-03-25 18:04:54,,赞，顺丰快递速度惊人。。。昨天拍的，今天下午到货。。,身高:170cm
,,5,很不错！包装好！正品！！！物流真的没得说！很喜欢顺丰！,2015-03-25 17:44:59,,,
,,4,不错，穿起来很贴身，舒服。,2015-03-25 17:33:04,,,
,,5,不错,2015-03-25 16:39:17,,,
237511463996|2015-03-26 18:51:28|很好的 舒服|1||,,5,不错,2015-03-25 14:31:38,,不错,身高:175cm
,,5,东西不错，就是有点长，我承认我短......,2015-03-25 13:34:54,,,
,,5,给男朋友买的，衣服很好呢。特别是物流，真的是惊到我了，从南京到新乡，下单第二天就收到了。这件还特别好。以后会经常来的～哈哈,2015-03-25 13:29:06,,,
,,5,质量很不错，吸汗效果好,2015-03-25 12:53:43,,,
,,5,177，62，M码刚好。,2015-03-25 12:43:50,,,
,,5,挺好的 很舒服,2015-03-25 11:53:02,,,
,,5,很好，正品！,2015-03-25 11:50:43,,,
,,5,质量很好，号码很合适，穿起来很舒服，关键是快递好快啊，哈哈,2015-03-25 11:17:02,,,
,,5,很满意,2015-03-25 10:36:45,,,
,,5,货到了不通知我让我给快递打电话，什么鬼？？？不过是真的发票很好,2015-03-25 09:11:27,,,
,,5,很合身,2015-03-25 08:08:31,,,
,,5,非常棒,2015-03-25 06:42:59,,,
,,5,好用~,2015-03-25 00:22:43,,,
,,4,弹力大，贴身好。,2015-03-24 23:59:35,,,
,,5,发票好帅啊,2015-03-24 22:15:59,,,
,,5,买了三套,2015-03-24 22:15:31,,,
,,5,运动穿舒服,2015-03-24 22:15:06,,,
,//img.alicdn.com/bao/uploaded/i4/16429086513728375/TB2paS8cXXXXXaJXXXXXXXXXXXX_!!387656429-0-rate.jpg,5,非常好,2015-03-24 22:11:45,,,
,,5,发的顺丰，很快，挺好,2015-03-24 21:14:17,,,
,,5,还可以。第二次在这里买东西了。,2015-03-24 21:11:12,,,身高:177cm
,//img.alicdn.com/bao/uploaded/i4/10229072082213730/TB2d6S4cXXXXXbJXXXXXXXXXXXX_!!1892580229-0-rate.jpg,5,发货很快，衣服和专卖店一样，很好，5星,2015-03-24 21:02:19,,,
,,5,挺好的,2015-03-24 20:51:12,,,
,,5,不错还会来,2015-03-24 20:11:23,,,
,,5,我,2015-03-24 19:36:24,,,
,,5,身高175体重68公斤M号,2015-03-24 19:21:10,,,
,//img.alicdn.com/bao/uploaded/i4/16737073979899653/TB2KbSQcXXXXXbbXpXXXXXXXXXX_!!1041296737-0-rate.jpg,5,一如既往的好，希望店家多搞些打折活动,2015-03-24 19:06:41,,,
,,5,超级满意，身高175、体重69，买L！卖家服务超好、发货超快！赞赞赞,2015-03-24 18:56:20,,,
,,5,质量好！,2015-03-24 18:47:00,,,
,,5,一直在这帮同学买，质量很好。跟了我三年一点事也没有。大赞！,2015-03-24 18:27:47,,,
,//img.alicdn.com/bao/uploaded/i1/16463072534557392/TB2_JmRcXXXXXXUXpXXXXXXXXXX_!!2293016463-0-rate.jpg,5,很好的一次购物   物流给力  服务态度一流。,2015-03-24 18:20:24,,,
,,5,发的顺丰，第二天就到了，包装很好，衣服质量也不错，有紧身效果，穿着舒适，很满意的一次购物！！,2015-03-24 18:01:32,,不错,身高:180cm
,,5,都不错。感觉很薄。不知道耐不耐穿。稍后来追评,2015-03-24 16:43:40,,,
242392988871|2015-05-22 10:25:07|好穿，有型|73||,,5,,2015-03-24 15:24:31,,,
,,5,挺好，就是衣服有点长,2015-03-24 14:34:27,,,
,,5,还可以,2015-03-24 13:22:51,,,
,,5,很紧贴身 赞一个,2015-03-24 12:22:13,,,
,,5,很专业的店,2015-03-24 09:10:22,,,
,,5,不错，就是贵，原谅我不是土豪，,2015-03-23 23:18:51,,,
,,5,173 67公斤 s号稍微有点小.,2015-03-23 23:02:48,,,
,,5,等了好久终于补了黑色的货。简直爽。,2015-03-23 22:18:31,,,
,,5,衣服很好,2015-03-23 22:07:29,,,
,,5,Nike旗舰店就是给力，结实的包装+顺丰+发票 都是那么完美，衣服也合适,2015-03-23 21:47:12,,,
,,5,好！,2015-03-23 21:22:42,,,
,,5,很好看  非常喜欢,2015-03-23 19:55:54,,,
,,5,衣服非常不错，旗舰店的服务也非常周到专业，好评！,2015-03-23 19:37:02,,,
,,5,弟弟很喜欢～,2015-03-23 19:35:21,,,
,//img.alicdn.com/bao/uploaded/i3/17845072117874261/TB2.quJcXXXXXX7XpXXXXXXXXXX_!!1959407845-0-rate.jpg,5,真心不错，物有所值,2015-03-23 19:24:48,,,
,,5,衣服已经收到，发货快，质量好，绝对好评，店家服务态度也很好，一次愉快的购物。,2015-03-23 19:00:47,,,
,,5,不错穿上很舒服 感觉充满了力量 是正品,2015-03-23 18:39:38,,,
,,5,32赞,2015-03-23 17:15:59,,,
,,5,我176，体重160穿XL的很合适,2015-03-23 16:34:17,,,
,,5,只能说，平时穿多大码就买多大码。,2015-03-23 15:22:04,,,
,,5,正品，有发票，包装很仔细！,2015-03-23 15:19:06,,,
,,5,帮朋友买的，说还不错,2015-03-23 14:27:48,,,
,,5,正品！质量挺好的！,2015-03-23 14:26:32,,,
,,5,东西很轻薄，感觉不错，肩宽大小都合适，就是比较长，可能是太矮了，165的，70kg，买的M号，不过看店铺图片，感觉也是偏长的。希望物有所值,2015-03-23 14:19:56,,,身高:165cm
,,5,中间换了尺码，客服很热情，nike也只需要寄回去的邮费自理。衣服也很满意,2015-03-23 13:13:42,,,
,,5,不错，满意,2015-03-23 12:42:47,,,
,,5,manshufu,2015-03-23 12:25:55,,,
,,5,不错的东西 穿着还是很舒服,2015-03-23 11:26:28,,,
,,5,满意，舒服，好评！,2015-03-23 11:01:07,,,
,,5,首先，顺丰简直太快了，第二天就到了，哈哈，太赞了，给男友买的，所以没晒图，不过很好，穿上很舒服，不错,2015-03-23 09:43:57,,,
,,5,不错,2015-03-23 09:08:03,,,
,,5,很好不错,2015-03-23 09:08:03,,,
,,5,穿上感觉不错，就是太长了,2015-03-23 00:57:12,,,
,,5,发的顺丰第二天就到了，衣服很好很舒服！健身穿，有紧身效果，很显身材很有型！挺满意的！！,2015-03-23 00:14:49,,还行,身高:180cm
,//img.alicdn.com/bao/uploaded/i3/19698072068744997/TB2zhuFcXXXXXbDXXXXXXXXXXXX_!!2099319698-0-rate.jpg,5,官网的东西确实没问题哈。正品，好看~173.68，L号很合适！,2015-03-22 22:11:10,,,
,,5,物流真的超快    有点薄    天冷不适合  不过透气性不错,2015-03-22 21:30:42,,,
,,5,跑步的时候穿着感觉很好,2015-03-22 19:41:32,,,
,,5,衣服很好，很保暖，吸汗效果也很棒，就是买后去商场实体店看有打折，买贵了,2015-03-22 19:39:42,,,身高:173cm
,,5,衣服很不错，非常舒服，快递也很快,2015-03-22 17:40:07,,,
,,5,还不错,2015-03-22 17:09:02,,,
,,5,买大了，怨自己，想换货了，不过还能穿，凑合吧，质量上乘，正品保障，各方面都很优秀，值得购买,2015-03-22 16:23:58,,,
,,5,不错,2015-03-22 15:17:35,,,
,,5,非常好，绝对的正品，儿子很喜欢，以后会一直关注的。,2015-03-22 14:28:28,,,
,,5,简直nice,2015-03-22 13:44:25,,,
,,5,有点紧身，比尺码表偏小,2015-03-22 13:14:29,,,
,,5,紧绷肌肉，效果很好。,2015-03-22 11:29:33,,,身高:170cm
237138582131|2015-03-25 23:13:13|我儿子特别喜欢！他说是真品，穿的舒服！|15||,,5,,2015-03-22 09:43:44,,,
,,5,快递很快，手续很专业，东西也很正宗，要是有点折扣就更完美了,2015-03-22 09:11:02,,,
,,5,真的,2015-03-22 09:08:46,,,
,,5,很好啊，不错，快递也很快,2015-03-22 08:01:28,,,
,,5,不错,2015-03-21 23:25:43,,,
,//img.alicdn.com/bao/uploaded/i1/12681072043323366/TB2ip1vcXXXXXbOXpXXXXXXXXXX_!!675452681-0-rate.jpg,5,不错，175 65kg M就够了,2015-03-21 22:18:27,,,
,,5,不错，喜欢！,2015-03-21 21:32:42,,,身高:155cm
,//img.alicdn.com/bao/uploaded/i3/16913071166490910/TB2vQWucXXXXXb3XpXXXXXXXXXX_!!2323306913-0-rate.jpg,5,爽到爆了。是正品，没有问题。尺码大小正好。。导购不错。推荐得。很满意，下次绝对还来买。,2015-03-21 21:27:21,,,
,,5,质量不错快递不错，正品，有些许色差，包装很好，效果不错,2015-03-21 20:56:15,,,身高:177cm
,,5,有点长，略小，材质有弹性，能接受,2015-03-21 18:48:34,,,身高:170cm
